Date,Open,Close,Predicted_Open
12-08-2020,1022.377292,1021.129272,1024.428309
13-08-2020,1025.209183,1016.665466,1019.998413
14-08-2020,1023.241202,993.0498047,996.562156
17-08-2020,1005.097603,991.4179077,994.9426563
18-08-2020,986.8579573,1014.217346,1017.568891
19-08-2020,1022.377205,1023.913147,1027.191035
20-08-2020,1012.729349,1016.61731,1019.950622
21-08-2020,1022.761119,1042.200684,1045.339644
24-08-2020,1042.536735,1072.344116,1075.254082
25-08-2020,1074.216123,1074.888062,1077.778701
26-08-2020,1076.135981,1073.687988,1076.587745
27-08-2020,1080.743816,1067.592041,1070.538107
28-08-2020,1067.448248,1069.89624,1072.824802
31-08-2020,1084.295871,1071.192139,1074.110855
01-09-2020,1082.855776,1082.183838,1085.019053
02-09-2020,1079.111813,1088.759644,1091.544903
03-09-2020,1091.735856,1085.640015,1088.448973
04-09-2020,1065.576302,1074.50415,1077.397706
07-09-2020,1071.624075,1066.056152,1069.013886
08-09-2020,1069.416114,1067.928101,1070.871614
09-09-2020,1056.936481,1052.616577,1055.676409
10-09-2020,1058.856473,1046.904785,1050.008009
11-09-2020,1052.568506,1035.480957,1038.670966
14-09-2020,1044.456592,1015.609192,1018.950163
15-09-2020,1025.257158,1027.657104,1030.90655
16-09-2020,1027.369166,1049.880737,1052.961353
17-09-2020,1040.616803,1040.232788,1043.386698
18-09-2020,1048.29656,1014.985352,1018.331062
21-09-2020,1012.777373,1007.305542,1010.709595
22-09-2020,1011.865477,993.961853,997.4672757
23-09-2020,1004.137612,1005.337585,1008.756589
24-09-2020,996.4577398,989.1619263,992.7038132
25-09-2020,1007.977523,1002.217651,1005.660356
28-09-2020,1006.969512,1012.009399,1015.377718
29-09-2020,1015.65738,1020.02533,1023.332752
30-09-2020,1017.577283,1035.432861,1038.623235
01-10-2020,1046.472699,1062.648315,1065.631938
05-10-2020,1067.496149,1069.752075,1072.681732
06-10-2020,1089.623787,1098.311523,1101.024219
07-10-2020,1099.079502,1115.735107,1118.315439
08-10-2020,1132.774745,1144.102539,1146.467367
09-10-2020,1152.934291,1184.181641,1186.241995
12-10-2020,1182.261766,1165.078125,1167.283605
13-10-2020,1164.838079,1150.486328,1152.80266
14-10-2020,1147.702427,1163.014038,1165.235199
15-10-2020,1165.605946,1122.454956,1124.984238
16-10-2020,1132.774779,1151.350342,1153.66011
19-10-2020,1185.573605,1155.382324,1157.661462
20-10-2020,1159.174218,1174.96582,1177.096185
21-10-2020,1181.349666,1196.805298,1198.769752
22-10-2020,1190.325414,1183.94165,1186.003828
23-10-2020,1193.733341,1186.341553,1188.385498
26-10-2020,1180.581729,1162.43811,1164.663646
27-10-2020,1176.933809,1183.749634,1185.81327
28-10-2020,1178.853693,1161.190063,1163.425081
29-10-2020,1152.550383,1139.686646,1142.085021
30-10-2020,1135.222639,1136.182617,1138.607612
02-11-2020,1146.550317,1166.613892,1168.807705
03-11-2020,1177.365589,1198.005127,1199.960466
04-11-2020,1201.893119,1207.077026,1208.963448
05-11-2020,1215.332901,1218.404785,1220.205152
06-11-2020,1215.572903,1255.31604,1256.835998
09-11-2020,1262.563742,1286.899292,1288.179317
10-11-2020,1302.690908,1337.874146,1338.766923
11-11-2020,1343.874,1334.322144,1335.241905
12-11-2020,1322.274438,1316.80249,1317.855345
13-11-2020,1314.018731,1304.418945,1305.565876
14-11-2020,1313.058703,1314.882568,1315.950009
17-11-2020,1330.338366,1352.081787,1352.866631
18-11-2020,1346.849946,1352.321777,1353.104798
19-11-2020,1334.082206,1319.346558,1320.380086
20-11-2020,1317.714662,1347.473999,1348.293848
23-11-2020,1358.36972,1338.786133,1339.671982
24-11-2020,1351.649927,1380.641235,1381.209118
25-11-2020,1393.216919,1346.657959,1347.484007
26-11-2020,1358.369693,1369.553467,1370.205581
27-11-2020,1374.497444,1383.185181,1383.733737
01-12-2020,1383.185146,1375.937378,1376.540995
02-12-2020,1373.729378,1350.641846,1351.437629
03-12-2020,1371.809333,1322.082397,1323.095142
04-12-2020,1325.730362,1330.14624,1331.097725
07-12-2020,1319.970507,1317.330566,1318.37941
08-12-2020,1319.970609,1321.218628,1322.237934
09-12-2020,1321.890529,1350.881836,1351.675796
10-12-2020,1342.049993,1330.38623,1331.335892
11-12-2020,1334.418341,1327.458496,1328.430399
14-12-2020,1327.650486,1317.234741,1318.284313
15-12-2020,1325.53839,1335.618164,1336.52808
16-12-2020,1347.80989,1354.241699,1355.010135
17-12-2020,1361.825595,1384.097168,1384.638796
18-12-2020,1377.569239,1354.865723,1355.629418
21-12-2020,1360.769615,1317.7146,1318.760526
22-12-2020,1329.378426,1318.146606,1319.189251
23-12-2020,1312.770755,1320.594604,1321.618652
24-12-2020,1333.794247,1341.186035,1342.053652
28-12-2020,1348.769856,1356.305664,1357.05842
29-12-2020,1364.177525,1370.081299,1370.729404
30-12-2020,1382.273299,1375.169434,1375.778885
31-12-2020,1377.569242,1378.817261,1379.399
01-01-2021,1382.369212,1368.017578,1368.681361
04-01-2021,1380.449241,1359.329712,1360.059495
05-01-2021,1362.401601,1369.60144,1370.253191
06-01-2021,1377.569152,1363.69751,1364.394111
07-01-2021,1375.169355,1359.569702,1360.297662
08-01-2021,1374.689241,1374.353271,1374.968923
11-01-2021,1391.968918,1393.36084,1393.832094
12-01-2021,1394.320956,1421.728394,1421.984144
13-01-2021,1433.152003,1411.79248,1412.123712
14-01-2021,1412.272356,1409.968384,1410.313473
15-01-2021,1410.304537,1407.952637,1408.313039
18-01-2021,1411.072471,1423.744141,1423.984578
19-01-2021,1432.096146,1443.663818,1443.752929
20-01-2021,1440.927893,1432.288086,1432.463616
21-01-2021,1432.288074,1415.776489,1416.077455
22-01-2021,1409.152554,1385.7771,1386.305966
25-01-2021,1406.464639,1404.304688,1404.692803
27-01-2021,1409.248564,1353.185791,1353.962248
28-01-2021,1334.274298,1316.562622,1317.617299
29-01-2021,1335.666178,1334.85022,1335.765969
01-02-2021,1353.809859,1417.648438,1417.935182
02-02-2021,1440.927716,1498.094482,1497.770092
03-02-2021,1515.806155,1511.774292,1511.345978
04-02-2021,1503.326525,1515.902222,1515.442549
05-02-2021,1486.046829,1533.661743,1533.067154
08-02-2021,1555.165176,1541.005493,1540.355115
09-02-2021,1545.565616,1547.341553,1546.64304
10-02-2021,1543.981699,1518.446289,1517.967289
11-02-2021,1518.686058,1509.422241,1509.011796
12-02-2021,1510.910426,1518.638184,1518.157726
15-02-2021,1536.061841,1551.901489,1551.168336
16-02-2021,1556.317241,1561.549194,1560.742749
17-02-2021,1555.165138,1523.005859,1522.492221
18-02-2021,1541.677526,1492.094727,1491.815915
19-02-2021,1483.166826,1477.50293,1477.33497
22-02-2021,1483.214863,1486.046753,1485.813887
23-02-2021,1491.56662,1467.951172,1467.855775
24-02-2021,1465.40735,1542.157593,1541.498462
25-02-2021,1545.325402,1542.109497,1541.450732
26-02-2021,1523.534108,1472.991211,1472.857526
01-03-2021,1501.406487,1496.51062,1496.198262
02-03-2021,1512.638316,1505.438477,1505.058295
03-03-2021,1520.606125,1523.342041,1522.825849
04-03-2021,1486.574768,1489.934692,1489.67229
05-03-2021,1469.727313,1468.767334,1468.665737
08-03-2021,1480.287019,1458.6875,1458.662478
09-03-2021,1483.166927,1499.966553,1499.62794
10-03-2021,1509.086223,1493.486572,1493.197187
12-03-2021,1535.965764,1489.838745,1489.577072
15-03-2021,1486.430891,1467.471313,1467.379562
16-03-2021,1469.631313,1451.631714,1451.660293
17-03-2021,1463.247434,1435.504028,1435.655127
18-03-2021,1451.247681,1431.328125,1431.510948
19-03-2021,1425.56826,1437.567993,1437.703413
22-03-2021,1435.071863,1410.352417,1410.694589
23-03-2021,1411.16856,1440.111938,1440.228032
24-03-2021,1431.23205,1419.616333,1419.888128
25-03-2021,1430.559946,1404.784546,1405.169016
26-03-2021,1434.208106,1431.616211,1431.796845
30-03-2021,1446.351755,1491.518677,1491.244242
31-03-2021,1486.046884,1433.87207,1434.035567
01-04-2021,1439.391922,1427.248169,1427.461986
05-04-2021,1420.768334,1391.584961,1392.069706
06-04-2021,1401.568708,1382.609131,1383.162064
07-04-2021,1381.697269,1389.281006,1389.783254
08-04-2021,1394.848795,1375.457275,1376.06454
09-04-2021,1368.929396,1364.849487,1365.537337
12-04-2021,1337.250142,1312.338745,1313.425511
13-04-2021,1313.250626,1344.305908,1345.149824
15-04-2021,1348.769797,1372.865234,1373.49219
16-04-2021,1377.521183,1371.473389,1372.110918
19-04-2021,1334.370236,1355.873779,1356.629816
20-04-2021,1367.969366,1335.714111,1336.623298
22-04-2021,1324.770489,1365.56958,1366.25196
23-04-2021,1352.60992,1357.553833,1358.297107
26-04-2021,1356.449781,1348.578003,1349.389465
27-04-2021,1350.929935,1381.121216,1381.685452
28-04-2021,1378.769233,1417.696411,1417.982792
29-04-2021,1426.720141,1413.568481,1413.886221
30-04-2021,1387.168961,1355.77771,1356.534477
03-05-2021,1337.250181,1357.841675,1358.582762
04-05-2021,1353.521645,1332.786133,1333.717563
05-05-2021,1344.929878,1346.46582,1347.293328
06-05-2021,1351.265916,1344.834106,1345.67401
07-05-2021,1356.40163,1358.129639,1358.868538
10-05-2021,1369.889505,1363.025635,1363.72734
11-05-2021,1340.130045,1347.37793,1348.198508
12-05-2021,1343.729985,1343.48999,1344.340105
14-05-2021,1338.546153,1331.346313,1332.288682
17-05-2021,1339.314121,1382.609131,1383.162064
18-05-2021,1400.560722,1417.600342,1417.887452
19-05-2021,1411.360441,1399.840698,1400.262726
20-05-2021,1399.984656,1375.457275,1376.06454
21-05-2021,1385.249093,1437.375977,1437.512855
24-05-2021,1443.087722,1449.519531,1449.564157
25-05-2021,1450.047625,1419.760254,1420.030956
26-05-2021,1420.768291,1417.936401,1418.220959
27-05-2021,1414.144414,1423.312256,1423.555974
28-05-2021,1431.232124,1443.279785,1443.371813
31-05-2021,1439.967835,1455.183472,1455.185069
01-06-2021,1459.455495,1451.199585,1451.231447
02-06-2021,1449.567611,1443.807739,1443.895756
03-06-2021,1447.647778,1459.695557,1459.662877
04-06-2021,1455.327608,1440.879883,1440.990142
07-06-2021,1449.567659,1439.823853,1439.942135
08-06-2021,1436.656,1423.696289,1423.937089
09-06-2021,1424.512174,1421.056274,1421.317131
10-06-2021,1422.784274,1421.776367,1422.031753
11-06-2021,1431.32806,1426.864136,1427.080871
14-06-2021,1419.088307,1420.240234,1420.50729
15-06-2021,1426.528123,1430.608032,1430.796325
16-06-2021,1428.448155,1425.184204,1425.413701
17-06-2021,1407.328708,1407.424683,1407.789096
18-06-2021,1410.688468,1420.576294,1420.840796
21-06-2021,1402.864606,1429.119995,1429.319593
22-06-2021,1437.08793,1424.41626,1424.651591
23-06-2021,1430.368121,1426.048218,1426.271151
24-06-2021,1430.368121,1445.967773,1446.039381
25-06-2021,1450.623587,1454.463501,1454.470568
28-06-2021,1459.167416,1447.983643,1448.039936
29-06-2021,1452.948927,1448.176514,1448.231342
30-06-2021,1444.271805,1444.175415,1444.260639
01-07-2021,1448.12845,1433.425415,1433.592305
02-07-2021,1431.737968,1427.302979,1427.51638
05-07-2021,1436.51062,1441.813354,1441.916523
06-07-2021,1443.307735,1479.655518,1479.471205
07-07-2021,1478.980592,1484.283325,1484.063856
08-07-2021,1470.303358,1465.916504,1465.836564
09-07-2021,1458.300073,1448.128418,1448.183612
12-07-2021,1448.12826,1433.66626,1433.83132
13-07-2021,1442.439876,1447.983643,1448.039936
14-07-2021,1443.789772,1445.380615,1445.456683
15-07-2021,1451.020746,1466.157593,1466.075822
16-07-2021,1473.147536,1467.748413,1467.654557
19-07-2021,1433.666369,1418.240234,1418.522484
20-07-2021,1390.280261,1391.389038,1391.875271
22-07-2021,1403.874601,1396.73999,1397.185573
23-07-2021,1399.439585,1391.003418,1391.492581
26-07-2021,1378.71068,1383.097534,1383.646757
27-07-2021,1384.591852,1388.110962,1388.622098
28-07-2021,1383.579553,1366.466187,1367.141755
29-07-2021,1377.023413,1367.38208,1368.05069
30-07-2021,1368.105339,1375.288086,1375.896636
02-08-2021,1383.531537,1371.624512,1372.260893
03-08-2021,1359.428019,1383.242065,1383.79019
04-08-2021,1389.316262,1412.744751,1413.068748
05-08-2021,1414.480017,1431.593384,1431.774191
06-08-2021,1430.340179,1439.11377,1439.237446
09-08-2021,1438.486994,1449.960205,1450.001483
10-08-2021,1435.594573,1453.575684,1453.589495
11-08-2021,1460.565709,1441.331177,1441.438008
12-08-2021,1443.307716,1447.549927,1447.609515
13-08-2021,1447.356992,1471.460327,1471.338272
16-08-2021,1471.412168,1475.702515,1475.548232
17-08-2021,1462.783177,1460.324707,1460.287247
18-08-2021,1500.866345,1458.733765,1458.708391
20-08-2021,1432.75056,1460.421143,1460.38295
23-08-2021,1474.979547,1469.917847,1469.807509
24-08-2021,1475.124106,1502.939331,1502.578135
25-08-2021,1496.431428,1501.541382,1501.190806
26-08-2021,1494.406781,1499.034668,1498.703135
27-08-2021,1496.335074,1492.912354,1492.627331
30-08-2021,1499.805765,1512.002075,1511.572031
31-08-2021,1507.422531,1524.680542,1524.154182
01-09-2021,1518.510089,1522.463013,1521.953498
02-09-2021,1517.642324,1532.007935,1531.425909
03-09-2021,1529.211931,1519.522461,1519.035286
06-09-2021,1523.28248,1509.543579,1509.132212
07-09-2021,1506.458408,1512.966309,1512.528939
08-09-2021,1515.569399,1519.859863,1519.370125
09-09-2021,1517.545943,1512.3396,1511.906991
13-09-2021,1505.976304,1499.75769,1499.420665
14-09-2021,1504.047946,1493.008667,1492.722913
15-09-2021,1479.944834,1491.321655,1491.048717
16-09-2021,1482.596043,1503.999756,1503.630504
17-09-2021,1512.725188,1525.403564,1524.871711
20-09-2021,1507.904619,1503.903442,1503.534922
21-09-2021,1505.976208,1496.286621,1495.975965
22-09-2021,1493.442572,1478.691284,1478.514297
23-09-2021,1486.693598,1513.689331,1513.246469
24-09-2021,1522.366655,1544.10791,1543.433963
27-09-2021,1557.750355,1566.813232,1565.966797
28-09-2021,1573.465671,1557.123657,1556.350832
29-09-2021,1539.721004,1536.68396,1536.066412
30-09-2021,1529.11556,1537.744507,1537.118902
01-10-2021,1526.223125,1525.933838,1525.397956
04-10-2021,1532.007945,1528.874512,1528.31629
05-10-2021,1534.900349,1538.226563,1537.597295
06-10-2021,1538.75686,1556.979004,1556.207277
07-10-2021,1568.25934,1552.736816,1551.997317
08-10-2021,1554.182958,1545.168335,1544.486332
11-10-2021,1542.517027,1575.201172,1574.291014
12-10-2021,1566.716743,1571.151733,1570.272339
13-10-2021,1578.286276,1580.60022,1579.649047
14-10-2021,1579.25045,1626.878662,1625.575919
18-10-2021,1643.847348,1610.391968,1609.214472
19-10-2021,1615.357191,1628.131958,1626.819694
20-10-2021,1628.517732,1613.814697,1612.611199
21-10-2021,1611.838158,1616.176758,1614.955316
22-10-2021,1619.840453,1620.467163,1619.213127
25-10-2021,1629.38537,1597.56897,1596.488888
26-10-2021,1590.820069,1593.471436,1592.422482
27-10-2021,1593.471498,1583.878418,1582.902341
28-10-2021,1590.820142,1536.442993,1535.827275
29-10-2021,1532.972068,1526.078491,1525.541511
01-11-2021,1528.151434,1547.723389,1547.021976
02-11-2021,1548.398238,1549.121338,1548.409305
03-11-2021,1547.530415,1524.728638,1524.201912
04-11-2021,1537.792661,1536.780273,1536.161993
08-11-2021,1534.996781,1542.854492,1542.190067
09-11-2021,1537.407123,1515.858765,1515.399422
10-11-2021,1511.761084,1499.468384,1499.133556
11-11-2021,1494.455056,1492.767822,1492.483898
12-11-2021,1494.406672,1497.299072,1496.980724
15-11-2021,1506.072629,1501.396606,1501.04713
16-11-2021,1499.227327,1492.478394,1492.196668
17-11-2021,1481.776576,1475.895386,1475.739638
18-11-2021,1471.315733,1484.18689,1483.968153
22-11-2021,1490.550099,1460.99939,1460.956805
23-11-2021,1448.128329,1461.192383,1461.148332
24-11-2021,1469.339207,1463.602661,1463.540299
25-11-2021,1460.469246,1471.219238,1471.099015
26-11-2021,1446.200126,1436.462402,1436.606221
29-11-2021,1441.186539,1447.405151,1447.465839
30-11-2021,1441.379392,1439.981445,1440.09853
01-12-2021,1441.379439,1450.68335,1450.719134
02-12-2021,1450.538655,1471.026489,1470.90773
03-12-2021,1471.074671,1459.264038,1459.234636
06-12-2021,1458.733872,1449.863892,1449.905901
07-12-2021,1459.649704,1470.978271,1470.859878
08-12-2021,1480.908935,1498.070557,1497.746348
09-12-2021,1489.77886,1472.087036,1471.96022
10-12-2021,1470.206974,1467.941284,1467.845963
13-12-2021,1471.267553,1456.950195,1456.938371
14-12-2021,1448.610388,1448.562134,1448.614032
15-12-2021,1449.092473,1446.200073,1446.269916
16-12-2021,1458.541074,1446.296509,1446.365619
17-12-2021,1443.307745,1420.216797,1420.48403
20-12-2021,1399.921738,1374.516846,1375.131254
21-12-2021,1387.869971,1390.087524,1390.583645
22-12-2021,1400.210919,1393.365479,1393.836697
23-12-2021,1401.126775,1392.304932,1392.784207
24-12-2021,1393.65476,1387.291504,1387.808866
27-12-2021,1377.650226,1398.764771,1399.194972
28-12-2021,1408.309498,1408.406006,1408.762964
29-12-2021,1403.826486,1401.705322,1402.113184
30-12-2021,1406.188532,1409.080933,1409.432764
31-12-2021,1409.080978,1426.338989,1426.559714
03-01-2022,1431.738139,1465.145386,1465.071304
04-01-2022,1465.482808,1473.726196,1473.586928
05-01-2022,1481.68025,1508.724121,1508.318979
06-01-2022,1487.657848,1484.524414,1484.303113
07-01-2022,1488.622013,1494.937134,1494.636729
10-01-2022,1502.119861,1503.228638,1502.865244
11-01-2022,1505.542615,1509.736572,1509.323739
12-01-2022,1511.761251,1500.818359,1500.473276
13-01-2022,1499.227402,1473.195801,1473.060562
14-01-2022,1475.124069,1489.730713,1489.469861
17-01-2022,1475.124089,1466.928955,1466.841324
18-01-2022,1478.016379,1474.400879,1474.256485
19-01-2022,1478.980602,1463.988281,1463.92299
20-01-2022,1473.629667,1454.877319,1454.881243
21-01-2022,1446.200132,1467.025391,1466.937027
24-01-2022,1455.793218,1433.328979,1433.496602
25-01-2022,1406.333166,1434.678711,1434.83608
27-01-2022,1397.993502,1422.048584,1422.301902
28-01-2022,1424.506966,1410.768066,1411.10708
31-01-2022,1419.927483,1432.412964,1432.587545
01-02-2022,1454.395151,1443.307617,1443.399434
02-02-2022,1457.721438,1476.281006,1476.122329
03-02-2022,1473.9188,1460.99939,1460.956805
04-02-2022,1473.581566,1469.339355,1469.233413
07-02-2022,1457.866046,1415.492432,1415.795555
08-02-2022,1423.446522,1409.418335,1409.767603
09-02-2022,1421.132584,1443.886108,1443.97353
10-02-2022,1459.697802,1470.399658,1470.285661
11-02-2022,1446.441045,1464.373901,1464.305681
14-02-2022,1436.558806,1420.843384,1421.105857
15-02-2022,1423.060872,1463.361694,1463.301163
16-02-2022,1479.317989,1461.385132,1461.339616
17-02-2022,1458.830176,1452.466919,1452.489154
18-02-2022,1444.561053,1458.107056,1458.086443
21-02-2022,1450.056534,1467.507324,1467.415299
22-02-2022,1436.366062,1456.516357,1456.507829
23-02-2022,1470.399729,1447.067749,1447.131
24-02-2022,1397.896911,1368.490845,1369.151032
25-02-2022,1388.303856,1403.874634,1404.266016
28-02-2022,1374.854182,1375.095215,1375.70523
02-03-2022,1336.770961,1324.960327,1325.951209
03-03-2022,1331.468238,1321.826904,1322.84159
04-03-2022,1311.221414,1317.488281,1318.535927
07-03-2022,1271.209848,1277.283936,1278.637007
08-03-2022,1255.494482,1280.176392,1281.507489
09-03-2022,1282.297326,1321.971436,1322.985023
10-03-2022,1375.818233,1342.748413,1343.604161
11-03-2022,1338.217117,1346.701538,1347.527255
14-03-2022,1364.248627,1390.810547,1391.301175
15-03-2022,1391.726504,1372.925903,1373.552398
16-03-2022,1395.10094,1396.209717,1396.659328
17-03-2022,1419.204377,1426.965698,1427.181662
21-03-2022,1433.666271,1433.184204,1433.352926
22-03-2022,1428.170846,1440.559937,1440.672627
23-03-2022,1452.948914,1426.194214,1426.416038
24-03-2022,1413.419472,1390.906982,1391.396878
25-03-2022,1398.957425,1379.578369,1380.154326
28-03-2022,1379.578401,1381.410278,1381.972319
29-03-2022,1389.316194,1399.728882,1400.151759
30-03-2022,1419.204272,1423.976685,1424.215355
