Date,Open,Close,Predicted_Open
01-01-2020,93.77016049,93.44918823,93.57847068
02-01-2020,93.63260454,95.7877121,95.91890604
03-01-2020,95.32916742,92.48625946,92.61475481
06-01-2020,91.66090463,87.85507965,87.97978949
07-01-2020,89.50579346,88.17604828,88.30102048
08-01-2020,86.20435473,87.39654541,87.52088044
09-01-2020,89.18482619,89.23068237,89.35651662
10-01-2020,89.64335595,89.00141144,89.12705828
13-01-2020,89.32238414,89.45994568,89.58596733
14-01-2020,89.78091434,89.68920898,89.81541803
15-01-2020,89.50579881,89.87262726,89.99898623
16-01-2020,89.87262326,89.551651,89.67774761
17-01-2020,88.03848757,89.2765274,89.40239913
20-01-2020,89.73506253,86.84629822,86.97018348
21-01-2020,86.84630233,86.89215851,87.01608126
22-01-2020,87.57994752,86.4794693,86.60305472
23-01-2020,86.38777255,87.02972412,87.15375932
24-01-2020,87.12142221,87.67166138,87.79622129
27-01-2020,85.51655488,84.69119263,84.81331631
28-01-2020,84.96632011,85.47070313,85.59346398
29-01-2020,85.97508591,85.92922974,86.05236539
30-01-2020,85.7458186,85.37899017,85.50167606
31-01-2020,85.74581811,85.01216125,85.1345473
03-02-2020,81.52730268,78.77610016,78.89338887
04-02-2020,79.60147083,79.87658691,79.99477516
05-02-2020,80.24341273,80.83950806,80.95848339
06-02-2020,81.25218874,84.04924774,84.17084671
07-02-2020,83.95754285,84.41607666,84.53797547
10-02-2020,84.23266072,82.62779236,82.74822943
11-02-2020,83.26974028,82.85705566,82.97768013
12-02-2020,83.04047943,80.93122101,81.05027131
13-02-2020,80.9312211,80.74781036,80.86671074
14-02-2020,80.83951388,79.28049469,79.39819569
17-02-2020,78.22586545,75.47466278,75.58925291
18-02-2020,75.42880513,74.2824707,74.39608634
19-02-2020,74.92441515,74.37417603,74.48786662
20-02-2020,73.68638028,75.42881012,75.54336277
24-02-2020,74.19077215,73.27370453,73.3864956
25-02-2020,73.82394012,73.41126251,73.52416602
26-02-2020,72.67760905,73.5488205,73.66183644
27-02-2020,73.36540862,71.80639648,71.91798818
28-02-2020,70.06395724,69.97225189,70.08234437
02-03-2020,71.07273681,65.24935913,65.35559113
03-03-2020,65.34106232,66.85422516,66.96176897
04-03-2020,66.99179479,67.22106171,67.32890537
05-03-2020,67.12934572,67.54203033,67.65013635
06-03-2020,64.01131972,65.79959869,65.90628045
09-03-2020,63.91960505,63.59863281,63.70351551
11-03-2020,63.96546253,61.0766983,61.17951958
12-03-2020,56.94989708,51.95188141,52.04724409
13-03-2020,46.81630346,59.93037033,60.0322546
16-03-2020,56.85819022,58.41720581,58.51785323
17-03-2020,58.50890967,60.66402054,60.76650449
18-03-2020,60.52645807,59.74695206,59.8486864
19-03-2020,55.29917639,56.35380554,56.45276634
20-03-2020,56.90404244,58.00452423,58.10483432
23-03-2020,52.73138867,49.38409042,49.4773542
24-03-2020,50.48457005,50.80554581,50.89997148
25-03-2020,48.69628978,53.37333679,53.46986137
26-03-2020,54.29039836,51.30992889,51.40476684
27-03-2020,52.54797087,49.84262085,49.93625943
30-03-2020,47.77922108,48.10019684,48.19241116
31-03-2020,48.9714126,49.10897064,49.20200954
01-04-2020,49.52164977,46.9997139,47.09102869
03-04-2020,46.99971157,44.66119003,44.75059333
07-04-2020,46.08264753,44.15680695,44.24579796
08-04-2020,44.01924533,44.34021759,44.42935852
09-04-2020,44.93631165,46.67874146,46.76979389
13-04-2020,46.67874413,45.71582031,45.80608566
15-04-2020,46.0367955,44.89046097,44.98005167
16-04-2020,45.07387178,45.48654938,45.57662732
17-04-2020,46.9997169,46.03679657,46.12732428
20-04-2020,46.77044702,46.95386124,47.04513855
21-04-2020,45.66996266,44.52362823,44.61291909
22-04-2020,44.47777532,44.29436111,44.38346456
23-04-2020,44.56948094,44.43192291,44.5211388
24-04-2020,43.69827127,42.50608063,42.59372234
27-04-2020,43.33144334,42.87290955,42.9608511
28-04-2020,43.10218066,43.37730026,43.46565411
29-04-2020,43.60656399,44.11095047,44.199904
30-04-2020,44.93631386,45.11972809,45.20950619
04-05-2020,44.01924305,42.04754639,42.1348133
05-05-2020,42.6436481,40.35097885,40.43685899
06-05-2020,40.35097344,38.79195786,38.87656366
